0.0314159 0.517968 -0.0650785  2.38834 -0.0418452  0.506196 -0.0637019  0.344239 -0.0477799  -0.625855 -1.0641  0.50443 -0.100411  -0.622611 -1.07469  2.49737 -0.0988566  -0.302052 -0.126896  5.20099 -0.0504074  -0.301898 -0.126292  5.20602 -0.04748  
114.008 0.000156521 -0.00876126  2.96093 -0.0764731  0.000157105 -0.00876108  0.953246 -0.0785963  2.86532e-06 -0.00876395  0.962232 -0.0778744  3.4072e-06 -0.00876397  2.95518 -0.0776592  -0.000150819 -0.00876135  4.96388 -0.077966  -0.000150275 -0.00876134  4.95681 -0.0782595  
114.071 0.000156349 -0.00875645  2.96093 -0.0764324  0.000156932 -0.00875626  0.953247 -0.0785532  2.86223e-06 -0.00875913  0.962232 -0.0778321  3.4035e-06 -0.00875915  2.95518 -0.0776171  -0.000150653 -0.00875653  4.96388 -0.0779236  -0.00015011 -0.00875653  4.95681 -0.0782167  
114.134 0.000156177 -0.00875164  2.96093 -0.0763916  0.00015676 -0.00875146  0.953248 -0.0785102  2.85914e-06 -0.00875432  0.962232 -0.0777898  3.3998e-06 -0.00875433  2.95518 -0.0775751  -0.000150487 -0.00875172  4.96388 -0.0778812  -0.000149945 -0.00875172  4.95681 -0.0781741  
114.197 0.000156006 -0.00874683  2.96093 -0.0763509  0.000156588 -0.00874665  0.953249 -0.0784672  2.85605e-06 -0.00874951  0.962231 -0.0777476  3.39611e-06 -0.00874952  2.95518 -0.0775331  -0.000150322 -0.00874692  4.96388 -0.0778389  -0.00014978 -0.00874691  4.95681 -0.0781315  
114.26 0.000155835 -0.00874203  2.96093 -0.0763103  0.000156416 -0.00874185  0.95325 -0.0784243  2.85297e-06 -0.0087447  0.962231 -0.0777055  3.39243e-06 -0.00874472  2.95518 -0.0774912  -0.000150157 -0.00874212  4.96388 -0.0777967  -0.000149615 -0.00874211  4.9568 -0.0780889  
114.323 0.000155664 -0.00873724  2.96093 -0.0762696  0.000156244 -0.00873706  0.953251 -0.0783814  2.8499e-06 -0.00873991  0.962231 -0.0776633  3.38875e-06 -0.00873992  2.95518 -0.0774493  -0.000149992 -0.00873732  4.96388 -0.0777544  -0.000149451 -0.00873732  4.9568 -0.0780463  
114.385 0.000155493 -0.00873245  2.96093 -0.0762291  0.000156073 -0.00873227  0.953252 -0.0783385  2.84683e-06 -0.00873511  0.962231 -0.0776213  3.38508e-06 -0.00873513  2.95518 -0.0774074  -0.000149827 -0.00873254  4.96388 -0.0777123  -0.000149287 -0.00873253  4.9568 -0.0780039  
114.448 0.000155323 -0.00872767  2.96093 -0.0761886  0.000155902 -0.00872749  0.953253 -0.0782957  2.84376e-06 -0.00873033  0.96223 -0.0775793  3.38142e-06 -0.00873034  2.95518 -0.0773657  -0.000149663 -0.00872775  4.96388 -0.0776702  -0.000149124 -0.00872775  4.9568 -0.0779614  
114.511 0.000155153 -0.00872289  2.96093 -0.0761481  0.000155731 -0.00872271  0.953254 -0.078253  2.8407e-06 -0.00872554  0.96223 -0.0775373  3.37776e-06 -0.00872556  2.95518 -0.0773239  -0.000149499 -0.00872297  4.96388 -0.0776281  -0.00014896 -0.00872297  4.9568 -0.077919  
114.574 0.000154983 -0.00871812  2.96093 -0.0761076  0.000155561 -0.00871794  0.953255 -0.0782103  2.83765e-06 -0.00872077  0.96223 -0.0774953  3.37411e-06 -0.00872078  2.95518 -0.0772822  -0.000149335 -0.0087182  4.96387 -0.0775861  -0.000148797 -0.0087182  4.9568 -0.0778767  
114.637 0.000154814 -0.00871335  2.96093 -0.0760672  0.000155391 -0.00871317  0.953256 -0.0781676  2.8346e-06 -0.00871599  0.96223 -0.0774535  3.37046e-06 -0.00871601  2.95518 -0.0772406  -0.000149172 -0.00871343  4.96387 -0.0775441  -0.000148634 -0.00871343  4.9568 -0.0778344  
114.7 0.000154644 -0.00870859  2.96093 -0.0760269  0.000155221 -0.00870841  0.953257 -0.078125  2.83155e-06 -0.00871123  0.96223 -0.0774116  3.36682e-06 -0.00871124  2.95518 -0.0771989  -0.000149009 -0.00870867  4.96387 -0.0775022  -0.000148472 -0.00870867  4.9568 -0.0777921  
114.762 0.000154476 -0.00870383  2.96093 -0.0759866  0.000155051 -0.00870365  0.953258 -0.0780824  2.82851e-06 -0.00870647  0.962229 -0.0773698  3.36318e-06 -0.00870648  2.95518 -0.0771574  -0.000148846 -0.00870391  4.96387 -0.0774603  -0.00014831 -0.00870391  4.9568 -0.0777499  
114.825 0.000154307 -0.00869908  2.96093 -0.0759463  0.000154882 -0.0086989  0.953259 -0.0780399  2.82548e-06 -0.00870171  0.962229 -0.0773281  3.35955e-06 -0.00870173  2.95518 -0.0771159  -0.000148683 -0.00869916  4.96387 -0.0774184  -0.000148147 -0.00869916  4.9568 -0.0777078  
114.888 0.000154139 -0.00869433  2.96094 -0.0759061  0.000154713 -0.00869415  0.95326 -0.0779974  2.82245e-06 -0.00869696  0.962229 -0.0772864  3.35593e-06 -0.00869697  2.95518 -0.0770744  -0.000148521 -0.00869441  4.96387 -0.0773766  -0.000147986 -0.00869441  4.9568 -0.0776657  
114.951 0.00015397 -0.00868959  2.96094 -0.0758659  0.000154544 -0.00868941  0.953261 -0.077955  2.81942e-06 -0.00869221  0.962229 -0.0772447  3.35231e-06 -0.00869223  2.95518 -0.0770329  -0.000148359 -0.00868967  4.96387 -0.0773349  -0.000147824 -0.00868967  4.9568 -0.0776236  
115.014 0.000153803 -0.00868485  2.96094 -0.0758258  0.000154376 -0.00868468  0.953262 -0.0779126  2.8164e-06 -0.00868747  0.962229 -0.0772031  3.3487e-06 -0.00868749  2.95518 -0.0769916  -0.000148197 -0.00868494  4.96387 -0.0772932  -0.000147663 -0.00868493  4.95679 -0.0775816  
115.077 0.000153635 -0.00868012  2.96094 -0.0757857  0.000154207 -0.00867994  0.953263 -0.0778703  2.81338e-06 -0.00868274  0.962228 -0.0771616  3.34509e-06 -0.00868275  2.95518 -0.0769502  -0.000148035 -0.0086802  4.96387 -0.0772515  -0.000147502 -0.0086802  4.95679 -0.0775396  
115.139 0.000153468 -0.0086754  2.96094 -0.0757456  0.000154039 -0.00867522  0.953264 -0.077828  2.81037e-06 -0.00867801  0.962228 -0.07712  3.34149e-06 -0.00867802  2.95518 -0.0769089  -0.000147874 -0.00867548  4.96387 -0.0772099  -0.000147341 -0.00867547  4.95679 -0.0774977  
115.202 0.000153301 -0.00867067  2.96094 -0.0757056  0.000153872 -0.0086705  0.953265 -0.0777858  2.80737e-06 -0.00867328  0.962228 -0.0770786  3.3379e-06 -0.0086733  2.95518 -0.0768677  -0.000147713 -0.00867076  4.96386 -0.0771683  -0.000147181 -0.00867075  4.95679 -0.0774558  
115.265 0.000153134 -0.00866596  2.96094 -0.0756656  0.000153704 -0.00866578  0.953266 -0.0777436  2.80436e-06 -0.00866856  0.962228 -0.0770371  3.33431e-06 -0.00866858  2.95518 -0.0768265  -0.000147552 -0.00866604  4.96386 -0.0771268  -0.000147021 -0.00866604  4.95679 -0.0774139  
115.328 0.000152968 -0.00866125  2.96094 -0.0756257  0.000153537 -0.00866107  0.953267 -0.0777014  2.80137e-06 -0.00866385  0.962227 -0.0769957  3.33072e-06 -0.00866386  2.95518 -0.0767853  -0.000147392 -0.00866133  4.96386 -0.0770853  -0.000146861 -0.00866133  4.95679 -0.0773721  
115.391 0.000152801 -0.00865654  2.96094 -0.0755858  0.00015337 -0.00865637  0.953268 -0.0776593  2.79838e-06 -0.00865914  0.962227 -0.0769544  3.32715e-06 -0.00865915  2.95518 -0.0767442  -0.000147232 -0.00865662  4.96386 -0.0770439  -0.000146701 -0.00865662  4.95679 -0.0773304  
115.454 0.000152635 -0.00865184  2.96094 -0.075546  0.000153204 -0.00865167  0.953269 -0.0776173  2.79539e-06 -0.00865443  0.962227 -0.0769131  3.32357e-06 -0.00865445  2.95518 -0.0767031  -0.000147071 -0.00865192  4.96386 -0.0770025  -0.000146542 -0.00865192  4.95679 -0.0772887  
115.516 0.00015247 -0.00864715  2.96094 -0.0755062  0.000153037 -0.00864697  0.95327 -0.0775753  2.79241e-06 -0.00864973  0.962227 -0.0768719  3.32001e-06 -0.00864975  2.95518 -0.0766621  -0.000146912 -0.00864723  4.96386 -0.0769611  -0.000146382 -0.00864722  4.95679 -0.077247  
115.579 0.000152304 -0.00864246  2.96094 -0.0754665  0.000152871 -0.00864228  0.953271 -0.0775333  2.78943e-06 -0.00864504  0.962227 -0.0768306  3.31645e-06 -0.00864505  2.95518 -0.0766211  -0.000146752 -0.00864254  4.96386 -0.0769198  -0.000146224 -0.00864253  4.95679 -0.0772054  
115.642 0.000152139 -0.00863777  2.96094 -0.0754267  0.000152706 -0.0086376  0.953272 -0.0774914  2.78645e-06 -0.00864035  0.962226 -0.0767895  3.31289e-06 -0.00864036  2.95517 -0.0765802  -0.000146593 -0.00863785  4.96386 -0.0768786  -0.000146065 -0.00863785  4.95679 -0.0771639  
115.705 0.000151974 -0.00863309  2.96094 -0.0753871  0.00015254 -0.00863292  0.953273 -0.0774495  2.78349e-06 -0.00863566  0.962226 -0.0767484  3.30934e-06 -0.00863568  2.95517 -0.0765393  -0.000146434 -0.00863317  4.96386 -0.0768374  -0.000145907 -0.00863317  4.95679 -0.0771223  
115.768 0.00015181 -0.00862841  2.96094 -0.0753475  0.000152375 -0.00862824  0.953274 -0.0774077  2.78052e-06 -0.00863098  0.962226 -0.0767073  3.3058e-06 -0.008631  2.95517 -0.0764984  -0.000146275 -0.0086285  4.96386 -0.0767962  -0.000145748 -0.00862849  4.95678 -0.0770809  
115.831 0.000151646 -0.00862374  2.96094 -0.0753079  0.00015221 -0.00862357  0.953275 -0.0773659  2.77756e-06 -0.00862631  0.962226 -0.0766663  3.30226e-06 -0.00862632  2.95517 -0.0764576  -0.000146117 -0.00862383  4.96385 -0.0767551  -0.000145591 -0.00862382  4.95678 -0.0770394  
115.893 0.000151482 -0.00861908  2.96094 -0.0752683  0.000152045 -0.00861891  0.953276 -0.0773242  2.77461e-06 -0.00862164  0.962226 -0.0766253  3.29873e-06 -0.00862165  2.95517 -0.0764169  -0.000145959 -0.00861916  4.96385 -0.076714  -0.000145433 -0.00861916  4.95678 -0.0769981  
115.956 0.000151318 -0.00861442  2.96094 -0.0752288  0.000151881 -0.00861425  0.953277 -0.0772825  2.77166e-06 -0.00861697  0.962225 -0.0765844  3.2952e-06 -0.00861699  2.95517 -0.0763761  -0.000145801 -0.0086145  4.96385 -0.076673  -0.000145276 -0.0086145  4.95678 -0.0769567  
116.019 0.000151154 -0.00860976  2.96094 -0.0751894  0.000151717 -0.00860959  0.953278 -0.0772408  2.76871e-06 -0.00861232  0.962225 -0.0765435  3.29168e-06 -0.00861233  2.95517 -0.0763355  -0.000145643 -0.00860985  4.96385 -0.076632  -0.000145118 -0.00860984  4.95678 -0.0769154  
116.082 0.000150991 -0.00860511  2.96094 -0.07515  0.000151553 -0.00860494  0.953279 -0.0771992  2.76577e-06 -0.00860766  0.962225 -0.0765026  3.28817e-06 -0.00860768  2.95517 -0.0762948  -0.000145486 -0.0086052  4.96385 -0.076591  -0.000144962 -0.00860519  4.95678 -0.0768742  
116.145 0.000150828 -0.00860047  2.96094 -0.0751106  0.000151389 -0.0086003  0.95328 -0.0771577  2.76284e-06 -0.00860301  0.962225 -0.0764618  3.28466e-06 -0.00860303  2.95517 -0.0762543  -0.000145329 -0.00860055  4.96385 -0.0765502  -0.000144805 -0.00860055  4.95678 -0.076833  
116.208 0.000150665 -0.00859583  2.96094 -0.0750713  0.000151226 -0.00859566  0.953281 -0.0771162  2.75991e-06 -0.00859837  0.962224 -0.0764211  3.28115e-06 -0.00859838  2.95517 -0.0762137  -0.000145172 -0.00859591  4.96385 -0.0765093  -0.000144649 -0.00859591  4.95678 -0.0767918  
116.27 0.000150503 -0.00859119  2.96094 -0.075032  0.000151063 -0.00859102  0.953282 -0.0770747  2.75698e-06 -0.00859373  0.962224 -0.0763803  3.27766e-06 -0.00859374  2.95517 -0.0761732  -0.000145015 -0.00859128  4.96385 -0.0764685  -0.000144493 -0.00859127  4.95678 -0.0767507  
116.333 0.000150341 -0.00858656  2.96094 -0.0749927  0.0001509 -0.00858639  0.953283 -0.0770333  2.75406e-06 -0.0085891  0.962224 -0.0763397  3.27416e-06 -0.00858911  2.95517 -0.0761328  -0.000144859 -0.00858665  4.96385 -0.0764277  -0.000144337 -0.00858664  4.95678 -0.0767096  
116.396 0.000150179 -0.00858194  2.96094 -0.0749535  0.000150737 -0.00858177  0.953284 -0.076992  2.75114e-06 -0.00858447  0.962224 -0.0762991  3.27068e-06 -0.00858448  2.95517 -0.0760924  -0.000144702 -0.00858202  4.96385 -0.076387  -0.000144181 -0.00858202  4.95678 -0.0766686  
116.459 0.000150017 -0.00857732  2.96094 -0.0749144  0.000150575 -0.00857715  0.953285 -0.0769506  2.74823e-06 -0.00857984  0.962224 -0.0762585  3.26719e-06 -0.00857986  2.95517 -0.076052  -0.000144547 -0.0085774  4.96384 -0.0763463  -0.000144026 -0.0085774  4.95678 -0.0766277  
116.522 0.000149856 -0.0085727  2.96094 -0.0748753  0.000150413 -0.00857253  0.953286 -0.0769094  2.74532e-06 -0.00857522  0.962223 -0.0762179  3.26372e-06 -0.00857524  2.95517 -0.0760117  -0.000144391 -0.00857278  4.96384 -0.0763057  -0.000143871 -0.00857278  4.95677 -0.0765867  
116.585 0.000149694 -0.00856809  2.96094 -0.0748362  0.000150251 -0.00856792  0.953287 -0.0768681  2.74242e-06 -0.00857061  0.962223 -0.0761774  3.26025e-06 -0.00857062  2.95517 -0.0759714  -0.000144235 -0.00856817  4.96384 -0.0762651  -0.000143716 -0.00856817  4.95677 -0.0765458  
116.647 0.000149534 -0.00856349  2.96094 -0.0747971  0.000150089 -0.00856332  0.953288 -0.0768269  2.73952e-06 -0.008566  0.962223 -0.076137  3.25678e-06 -0.00856601  2.95517 -0.0759312  -0.00014408 -0.00856357  4.96384 -0.0762246  -0.000143561 -0.00856357  4.95677 -0.076505  
116.71 0.000149373 -0.00855889  2.96094 -0.0747582  0.000149928 -0.00855872  0.953289 -0.0767858  2.73662e-06 -0.0085614  0.962223 -0.0760966  3.25332e-06 -0.00856141  2.95517 -0.075891  -0.000143925 -0.00855897  4.96384 -0.0761841  -0.000143407 -0.00855897  4.95677 -0.0764642  
116.773 0.000149213 -0.00855429  2.96094 -0.0747192  0.000149767 -0.00855412  0.95329 -0.0767447  2.73373e-06 -0.0085568  0.962223 -0.0760562  3.24987e-06 -0.00855681  2.95517 -0.0758508  -0.000143771 -0.00855437  4.96384 -0.0761436  -0.000143253 -0.00855437  4.95677 -0.0764234  
116.836 0.000149052 -0.0085497  2.96094 -0.0746803  0.000149606 -0.00854953  0.953291 -0.0767037  2.73085e-06 -0.0085522  0.962222 -0.0760159  3.24642e-06 -0.00855222  2.95517 -0.0758107  -0.000143616 -0.00854978  4.96384 -0.0761032  -0.000143099 -0.00854978  4.95677 -0.0763827  
116.899 0.000148893 -0.00854512  2.96094 -0.0746414  0.000149446 -0.00854495  0.953292 -0.0766627  2.72797e-06 -0.00854761  0.962222 -0.0759756  3.24298e-06 -0.00854763  2.95517 -0.0757707  -0.000143462 -0.0085452  4.96384 -0.0760629  -0.000142946 -0.00854519  4.95677 -0.0763421  
116.961 0.000148733 -0.00854054  2.96094 -0.0746026  0.000149286 -0.00854037  0.953293 -0.0766217  2.72509e-06 -0.00854303  0.962222 -0.0759354  3.23954e-06 -0.00854304  2.95517 -0.0757307  -0.000143308 -0.00854062  4.96384 -0.0760225  -0.000142792 -0.00854061  4.95677 -0.0763014  
117.024 0.000148574 -0.00853596  2.96094 -0.0745638  0.000149126 -0.00853579  0.953294 -0.0765808  2.72222e-06 -0.00853845  0.962222 -0.0758952  3.23611e-06 -0.00853846  2.95517 -0.0756907  -0.000143155 -0.00853604  4.96384 -0.0759823  -0.000142639 -0.00853604  4.95677 -0.0762609  
117.087 0.000148415 -0.00853139  2.96094 -0.0745251  0.000148966 -0.00853122  0.953295 -0.0765399  2.71935e-06 -0.00853387  0.962222 -0.0758551  3.23268e-06 -0.00853389  2.95517 -0.0756508  -0.000143001 -0.00853147  4.96383 -0.075942  -0.000142486 -0.00853147  4.95677 -0.0762203  
117.15 0.000148256 -0.00852682  2.96094 -0.0744863  0.000148806 -0.00852666  0.953295 -0.0764991  2.71649e-06 -0.0085293  0.962221 -0.075815  3.22926e-06 -0.00852932  2.95517 -0.0756109  -0.000142848 -0.0085269  4.96383 -0.0759018  -0.000142334 -0.0085269  4.95677 -0.0761798  
117.213 0.000148097 -0.00852226  2.96094 -0.0744477  0.000148647 -0.0085221  0.953296 -0.0764583  2.71363e-06 -0.00852474  0.962221 -0.0757749  3.22584e-06 -0.00852475  2.95517 -0.075571  -0.000142695 -0.00852234  4.96383 -0.0758617  -0.000142181 -0.00852234  4.95677 -0.0761394  
117.276 0.000147939 -0.00851771  2.96094 -0.074409  0.000148488 -0.00851754  0.953297 -0.0764175  2.71078e-06 -0.00852018  0.962221 -0.0757349  3.22243e-06 -0.00852019  2.95517 -0.0755312  -0.000142543 -0.00851779  4.96383 -0.0758216  -0.000142029 -0.00851778  4.95676 -0.076099  
117.338 0.000147781 -0.00851316  2.96094 -0.0743705  0.00014833 -0.00851299  0.953298 -0.0763768  2.70793e-06 -0.00851562  0.962221 -0.0756949  3.21903e-06 -0.00851564  2.95517 -0.0754914  -0.00014239 -0.00851324  4.96383 -0.0757815  -0.000141877 -0.00851323  4.95676 -0.0760586  
117.401 0.000147623 -0.00850861  2.96094 -0.0743319  0.000148171 -0.00850844  0.953299 -0.0763362  2.70508e-06 -0.00851107  0.962221 -0.075655  3.21563e-06 -0.00851109  2.95517 -0.0754517  -0.000142238 -0.00850869  4.96383 -0.0757415  -0.000141726 -0.00850869  4.95676 -0.0760183  
117.464 0.000147465 -0.00850407  2.96094 -0.0742934  0.000148013 -0.0085039  0.9533 -0.0762956  2.70224e-06 -0.00850653  0.96222 -0.0756151  3.21223e-06 -0.00850654  2.95517 -0.075412  -0.000142086 -0.00850415  4.96383 -0.0757015  -0.000141574 -0.00850414  4.95676 -0.075978  
117.527 0.000147308 -0.00849953  2.96094 -0.0742549  0.000147855 -0.00849937  0.953301 -0.076255  2.69941e-06 -0.00850199  0.96222 -0.0755752  3.20884e-06 -0.008502  2.95517 -0.0753724  -0.000141934 -0.00849961  4.96383 -0.0756615  -0.000141423 -0.00849961  4.95676 -0.0759378  
117.59 0.000147151 -0.008495  2.96094 -0.0742165  0.000147697 -0.00849484  0.953302 -0.0762145  2.69658e-06 -0.00849745  0.96222 -0.0755354  3.20546e-06 -0.00849747  2.95517 -0.0753328  -0.000141783 -0.00849508  4.96383 -0.0756216  -0.000141272 -0.00849508  4.95676 -0.0758976  
117.653 0.000146994 -0.00849047  2.96094 -0.0741781  0.00014754 -0.00849031  0.953303 -0.076174  2.69375e-06 -0.00849292  0.96222 -0.0754957  3.20208e-06 -0.00849293  2.95517 -0.0752932  -0.000141632 -0.00849055  4.96383 -0.0755818  -0.000141122 -0.00849055  4.95676 -0.0758574  
117.715 0.000146838 -0.00848595  2.96094 -0.0741398  0.000147383 -0.00848579  0.953304 -0.0761335  2.69093e-06 -0.00848839  0.96222 -0.0754559  3.19871e-06 -0.00848841  2.95517 -0.0752537  -0.000141481 -0.00848603  4.96383 -0.075542  -0.000140971 -0.00848603  4.95676 -0.0758173  
117.778 0.000146681 -0.00848143  2.96094 -0.0741014  0.000147226 -0.00848127  0.953305 -0.0760931  2.68811e-06 -0.00848387  0.962219 -0.0754162  3.19534e-06 -0.00848389  2.95517 -0.0752142  -0.00014133 -0.00848151  4.96382 -0.0755022  -0.000140821 -0.00848151  4.95676 -0.0757772  
117.841 0.000146525 -0.00847692  2.96094 -0.0740632  0.000147069 -0.00847676  0.953306 -0.0760527  2.6853e-06 -0.00847936  0.962219 -0.0753766  3.19198e-06 -0.00847937  2.95517 -0.0751748  -0.000141179 -0.008477  4.96382 -0.0754624  -0.000140671 -0.008477  4.95676 -0.0757372  
117.904 0.000146369 -0.00847241  2.96094 -0.0740249  0.000146913 -0.00847225  0.953307 -0.0760124  2.68249e-06 -0.00847484  0.962219 -0.075337  3.18862e-06 -0.00847486  2.95517 -0.0751354  -0.000141029 -0.00847249  4.96382 -0.0754227  -0.000140522 -0.00847249  4.95676 -0.0756972  
117.967 0.000146214 -0.00846791  2.96094 -0.0739867  0.000146756 -0.00846775  0.953308 -0.0759721  2.67968e-06 -0.00847034  0.962219 -0.0752974  3.18527e-06 -0.00847035  2.95517 -0.075096  -0.000140879 -0.00846799  4.96382 -0.0753831  -0.000140372 -0.00846799  4.95676 -0.0756573  
118.03 0.000146059 -0.00846341  2.96094 -0.0739486  0.0001466 -0.00846325  0.953309 -0.0759319  2.67688e-06 -0.00846584  0.962219 -0.0752579  3.18192e-06 -0.00846585  2.95517 -0.0750567  -0.000140729 -0.00846349  4.96382 -0.0753435  -0.000140223 -0.00846349  4.95676 -0.0756174  
118.092 0.000145904 -0.00845892  2.96094 -0.0739104  0.000146445 -0.00845876  0.95331 -0.0758917  2.67408e-06 -0.00846134  0.962218 -0.0752184  3.17858e-06 -0.00846135  2.95517 -0.0750174  -0.00014058 -0.008459  4.96382 -0.0753039  -0.000140074 -0.00845899  4.95675 -0.0755775  
118.155 0.000145749 -0.00845443  2.96095 -0.0738723  0.000146289 -0.00845427  0.953311 -0.0758515  2.67129e-06 -0.00845685  0.962218 -0.0751789  3.17524e-06 -0.00845686  2.95517 -0.0749782  -0.000140431 -0.00845451  4.96382 -0.0752644  -0.000139925 -0.0084545  4.95675 -0.0755377  
118.218 0.000145594 -0.00844994  2.96095 -0.0738343  0.000146134 -0.00844978  0.953312 -0.0758114  2.6685e-06 -0.00845236  0.962218 -0.0751395  3.17191e-06 -0.00845237  2.95517 -0.074939  -0.000140282 -0.00845002  4.96382 -0.0752249  -0.000139777 -0.00845002  4.95675 -0.0754979  
118.281 0.00014544 -0.00844546  2.96095 -0.0737963  0.000145979 -0.00844531  0.953312 -0.0757713  2.66572e-06 -0.00844787  0.962218 -0.0751002  3.16858e-06 -0.00844789  2.95517 -0.0748998  -0.000140133 -0.00844554  4.96382 -0.0751854  -0.000139628 -0.00844554  4.95675 -0.0754581  
118.344 0.000145286 -0.00844099  2.96095 -0.0737583  0.000145824 -0.00844083  0.953313 -0.0757313  2.66294e-06 -0.0084434  0.962218 -0.0750608  3.16526e-06 -0.00844341  2.95517 -0.0748607  -0.000139984 -0.00844107  4.96382 -0.075146  -0.00013948 -0.00844107  4.95675 -0.0754184  
118.407 0.000145132 -0.00843652  2.96095 -0.0737204  0.00014567 -0.00843636  0.953314 -0.0756913  2.66017e-06 -0.00843892  0.962217 -0.0750215  3.16195e-06 -0.00843894  2.95517 -0.0748216  -0.000139836 -0.0084366  4.96382 -0.0751066  -0.000139333 -0.0084366  4.95675 -0.0753787  
118.469 0.000144978 -0.00843206  2.96095 -0.0736824  0.000145516 -0.0084319  0.953315 -0.0756513  2.6574e-06 -0.00843445  0.962217 -0.0749823  3.15864e-06 -0.00843447  2.95517 -0.0747826  -0.000139688 -0.00843213  4.96381 -0.0750672  -0.000139185 -0.00843213  4.95675 -0.0753391  
118.532 0.000144825 -0.0084276  2.96095 -0.0736446  0.000145362 -0.00842744  0.953316 -0.0756114  2.65463e-06 -0.00842999  0.962217 -0.074943  3.15533e-06 -0.00843  2.95517 -0.0747435  -0.00013954 -0.00842767  4.96381 -0.0750279  -0.000139038 -0.00842767  4.95675 -0.0752995  
118.595 0.000144672 -0.00842314  2.96095 -0.0736067  0.000145208 -0.00842298  0.953317 -0.0755715  2.65187e-06 -0.00842553  0.962217 -0.0749039  3.15203e-06 -0.00842554  2.95517 -0.0747046  -0.000139392 -0.00842322  4.96381 -0.0749887  -0.000138891 -0.00842322  4.95675 -0.07526  
118.658 0.000144519 -0.00841869  2.96095 -0.0735689  0.000145055 -0.00841853  0.953318 -0.0755317  2.64911e-06 -0.00842108  0.962217 -0.0748647  3.14874e-06 -0.00842109  2.95517 -0.0746656  -0.000139245 -0.00841877  4.96381 -0.0749494  -0.000138744 -0.00841876  4.95675 -0.0752204  
