73.41902031439 6.800252478192e-05 -0.01308040507636   0.0005148056108967 -0.01378107628481   -2.458575104535e-05 -0.013485357891   -1.917804493194e-06 -0.01354325573015   -0.0003479564693254 -0.01347937164759   -0.0003583659835608 -0.01370394842592   
73.48185216747 6.785155606069e-05 -0.01306910381974   0.0005139457199033 -0.01376942439804   -2.454331837517e-05 -0.01347382887969   -1.915800551073e-06 -0.01353169459175   -0.000347356413065 -0.01346787060249   -0.0003577501002614 -0.01369227628406   
73.54468402054 6.770108905294e-05 -0.01305782213524   0.0005130879526535 -0.01375779207846   -2.450099730366e-05 -0.01346231954902   -1.913796637613e-06 -0.01352015313965   -0.000346757906921 -0.01345638912769   -0.0003571358012024 -0.01368062395377   
73.60751587361 6.75511217415e-05 -0.01304655997306   0.0005122323052623 -0.01374617927486   -2.445878703806e-05 -0.01345082984792   -1.91179295016e-06 -0.0135086313226   -0.0003461609466821 -0.01344492717217   -0.0003565230820439 -0.01366899138403   
73.67034772668 6.740165177856e-05 -0.01303531728329   0.0005113787741959 -0.01373458593682   -2.44166868325e-05 -0.01343935972532   -1.909789889428e-06 -0.01349712908926   -0.000345565528283 -0.01343348468542   -0.000355911938639 -0.01365737852422   
73.73317957975 6.725267658247e-05 -0.01302409401573   0.0005105273561719 -0.01372301201488   -2.437469595201e-05 -0.01342790913125   -1.907788008401e-06 -0.01348564638934   -0.0003449716477073 -0.01342206161761   -0.0003553023669409 -0.0136457853242   
73.79601143282 6.710419311117e-05 -0.01301289011975   0.0005096780478524 -0.01371145746069   -2.433281350155e-05 -0.01341647801685   -1.905787767915e-06 -0.01347418317367   -0.0003443793009271 -0.01341065791959   -0.000354694362893 -0.01363421173431   
73.8588432859 6.695619888261e-05 -0.01300170554429   0.0005088308458545 -0.01369992222678   -2.429103838041e-05 -0.01340506633325   -1.903789276862e-06 -0.01346273939312   -0.0003437884838734 -0.01339927354276   -0.0003540879223489 -0.01362265770521   
73.92167513897 6.68086917821e-05 -0.01299054023866   0.0005079857465315 -0.01368840626643   -2.424936964531e-05 -0.01339367403138   -1.901792648758e-06 -0.01345131499865   -0.0003431991924127 -0.013387908439   -0.0003534830410511 -0.01361112318804   
73.98450699204 6.666166950639e-05 -0.01297939415274   0.0005071427459832 -0.01367690953373   -2.420780665667e-05 -0.0133823010623   -1.899798242831e-06 -0.01343990994175   -0.000342611422242 -0.01337656256075   -0.0003528797145455 -0.01359960813441   
74.04733884511 6.65151299385e-05 -0.01296826723687   0.000506301839759 -0.0136654319835   -2.416634917018e-05 -0.01337094737793   -1.897806633857e-06 -0.01342852417524   -0.0003420251689163 -0.013365235861   -0.0003522779382032 -0.01358811249649   
74.11017069818 6.636907114047e-05 -0.01295715944222   0.0005054630227682 -0.01365397357114   -2.412499689681e-05 -0.01335961293163   -1.895818134725e-06 -0.01341715765376   -0.000341440427784 -0.01335392829329   -0.0003516777071474 -0.01357663622703   
74.17300255126 6.62234906173e-05 -0.01294607072025   0.0005046262891065 -0.01364253425221   -2.408374927201e-05 -0.01334829767693   -1.893832697889e-06 -0.01340581033218   -0.0003408571939367 -0.01334263981141   -0.0003510790162411 -0.01356517927909   
74.23583440433 6.607838553038e-05 -0.01293500102245   0.0005037916321942 -0.01363111398211   -2.404260550707e-05 -0.01333700156677   -1.891850031709e-06 -0.01339448216495   -0.0003402754621993 -0.01333137036921   -0.0003504818601282 -0.0135537416058   
74.2986662574 6.593375266659e-05 -0.01292395030063   0.0005029590449206 -0.0136197127162   -2.400156468701e-05 -0.01332572455373   -1.889869715312e-06 -0.01338317310662   -0.0003396952271884 -0.01332011992056   -0.0003498862332926 -0.01354232316038   
74.36149811047 6.578958871813e-05 -0.01291291850622   0.0005021285197899 -0.01360833040951   -2.396062597121e-05 -0.01331446658945   -1.887891310348e-06 -0.01337188311102   -0.0003391164834593 -0.01330888841922   -0.000349292130164 -0.01353092389594   
74.42432996354 6.564589125433e-05 -0.01290190559032   0.0005013000493229 -0.01359696701681   -2.391978880289e-05 -0.01330322762465   -1.885914481424e-06 -0.01336061213092   -0.0003385392255948 -0.01329767581879   -0.0003486995451995 -0.0135195437654   
74.48716181661 6.55026582537e-05 -0.01289091150393   0.0005004736261772 -0.0135856224926   -2.387905303645e-05 -0.01329200761018   -1.883939259323e-06 -0.01334936011897   -0.0003379634482206 -0.01328648207287   -0.0003481084729248 -0.01350818272173   
74.54999366969 6.535988775521e-05 -0.01287993619795   0.0004996492430934 -0.01357429679146   -2.383841877704e-05 -0.01328080649751   -1.881965954355e-06 -0.01333812702823   -0.0003373891459814 -0.01327530713517   -0.0003475189079247 -0.01349684071798   
74.61282552276 6.521757864845e-05 -0.01286897962384   0.0004988268930056 -0.01356298986839   -2.379788607095e-05 -0.01326962423909   -1.879994723584e-06 -0.0133269128128   -0.0003368163135368 -0.01326415095965   -0.0003469308448183 -0.01348551770747   
74.67565737583 6.507573007081e-05 -0.012858041734   0.0004980065686727 -0.01355170167861   -2.375745487584e-05 -0.01325846078786   -1.878025548513e-06 -0.0133157174274   -0.0003362449455636 -0.01325301350045   -0.0003463442782509 -0.01347421364378   
74.7384892289 6.493434090757e-05 -0.01284712248136   0.0004971882626474 -0.01354043217752   -2.371712514809e-05 -0.01324731609646   -1.876058413332e-06 -0.01330454082634   -0.0003356750366745 -0.01324189471179   -0.0003457592028373 -0.01346292848064   
74.80132108197 6.479340985261e-05 -0.01283622181916   0.0004963719671295 -0.01352918132082   -2.367689706021e-05 -0.01323619011797   -1.874093519332e-06 -0.01329338296411   -0.0003351065814199 -0.013230794548   -0.0003451756131831 -0.01345166217186   
74.86415293504 6.465293531904e-05 -0.01282533970062   0.0004955576739578 -0.01351794906439   -2.363677077468e-05 -0.01322508280669   -1.872131021958e-06 -0.01328224379609   -0.0003345395742206 -0.01321971296358   -0.0003445935037779 -0.01344041467136   
74.92698478812 6.451291549388e-05 -0.01281447607833   0.0004947453744379 -0.01350673536413   -2.359674621528e-05 -0.01321399411734   -1.870170731036e-06 -0.01327112327734   -0.0003339740093849 -0.01320864991296   -0.0003440128689727 -0.01342918593292   
74.98981664119 6.437334881315e-05 -0.01280363090428   0.0004939350595178 -0.0134955401755   -2.35568231523e-05 -0.01320292400415   -1.868212182681e-06 -0.01326002136172   -0.0003334098811005 -0.0131976053503   -0.0003434337029713 -0.01341797591002   
75.05264849426 6.423423344582e-05 -0.01279280413063   0.0004931267198482 -0.01348436345366   -2.351700141625e-05 -0.01319187242093   -1.866254960116e-06 -0.01324893800243   -0.0003328471834527 -0.01318657922959   -0.0003428559998549 -0.01340678455599   
75.11548034733 6.409556765037e-05 -0.01278199570955   0.000492320346146 -0.01347320515336   -2.347728092124e-05 -0.013180839321   -1.864298687229e-06 -0.01323787315214   -0.0003322859104522 -0.01317557150452   -0.0003422797535881 -0.01339561182395   
75.1783122004 6.395735026466e-05 -0.01277120559366   0.0004915159290643 -0.01346206522897   -2.343766192141e-05 -0.01316982465761   -1.862343159047e-06 -0.01322682676348   -0.0003317260562213 -0.0131645821286   -0.0003417049581811 -0.01338445766692   
75.24114405348 6.381958046594e-05 -0.01276043373644   0.0004907134594636 -0.01345094363439   -2.339814472088e-05 -0.01315882838437   -1.860388139136e-06 -0.0132157987894   -0.0003311676149483 -0.01315361105522   -0.0003411316076576 -0.01337332203801   
75.30397590655 6.368225693449e-05 -0.0127496800918   0.0004899129282835 -0.01343984032295   -2.335872964964e-05 -0.0131478504549   -1.858433526104e-06 -0.01320478918264   -0.0003306105809288 -0.01314265823755   -0.0003405596961557 -0.01336220489027   
75.36680775962 6.354537822588e-05 -0.01273894461409   0.0004891143269082 -0.01342875524764   -2.331941673111e-05 -0.01313689082322   -1.85647908594e-06 -0.01319379789625   -0.0003300549485232 -0.01313172362865   -0.0003399892179245 -0.01335110617676   
75.42963961269 6.340894237284e-05 -0.01272822725811   0.0004883176468996 -0.01341768836111   -2.328020568899e-05 -0.01312594944349   -1.854524452034e-06 -0.01318282488367   -0.0003295007122895 -0.01312080718151   -0.0003394201674421 -0.01334002585055   
75.49247146576 6.327294732054e-05 -0.01271752797854   0.0004875228804043 -0.01340663961561   -2.324109586312e-05 -0.01311502626885   -1.852569001355e-06 -0.0131718700972   -0.0003289478670169 -0.01310990884886   -0.0003388525394278 -0.01332896386452   
75.55530331883 6.313739129285e-05 -0.01270684672985   0.0004867300203379 -0.01339560896309   -2.320208671479e-05 -0.01310412125134   -1.850612363256e-06 -0.01316093348781   -0.0003283964078282 -0.01309902858328   -0.0003382863289593 -0.01331792017139   
75.61813517191 6.30022725606e-05 -0.01269618346649   0.0004859390605516 -0.01338459635558   -2.316317796449e-05 -0.01309323434317   -1.848654622465e-06 -0.01315001500648   -0.0003278463301648 -0.01308816633747   -0.0003377215314591 -0.01330689472399   
75.68096702498 6.286758944749e-05 -0.01268553814254   0.0004851499957326 -0.0133736017455   -2.3124369516e-05 -0.01308236549742   -1.846696200642e-06 -0.01313911460472   -0.0003272976298005 -0.01307732206441   -0.0003371581426795 -0.01329588747529   
75.74379887805 6.273334095649e-05 -0.01267491071204   0.0004843628213679 -0.01336262508582   -2.308566118958e-05 -0.01307151466812   -1.844737477485e-06 -0.01312823223475   -0.0003267503027909 -0.01306649571751   -0.0003365961586305 -0.01328489837863   
75.80663073112 6.259952623959e-05 -0.01266430112997   0.0004835775334854 -0.01335166633038   -2.304705262781e-05 -0.01306068181019   -1.842778741471e-06 -0.01311736784984   -0.0003262043453844 -0.01305568725074   -0.0003360355754952 -0.0132739273879   
75.86946258419 6.24661439817e-05 -0.01265370935183   0.000482794128483 -0.01334072543364   -2.300854334654e-05 -0.01304986687864   -1.840820324839e-06 -0.01310652140349   -0.0003256597539065 -0.01304489661854   -0.000335476389537 -0.01326297445746   
75.93229443727 6.233319245178e-05 -0.01264313533371   0.0004820126027517 -0.01332980235102   -2.297013294876e-05 -0.01303906982911   -1.838862749545e-06 -0.01309569285021   -0.0003251165247437 -0.01303412377591   -0.0003349185970901 -0.01325203954216   
75.99512629034 6.220066979905e-05 -0.01263257903227   0.0004812329527105 -0.01331889703883   -2.293182091779e-05 -0.01302829061838   -1.836906411681e-06 -0.01308488214597   -0.0003245746542672 -0.0130233686785   -0.0003343621944459 -0.01324112259743   
76.05795814341 6.206857359324e-05 -0.01262204040394   0.0004804551743767 -0.0133080094538   -2.289360658794e-05 -0.01301752920356   -1.834951533255e-06 -0.01307408924701   -0.000324034138819 -0.01301263128234   -0.0003338071778267 -0.013230223579   
76.12078999648 6.193690113393e-05 -0.01261151940469   0.0004796792636042 -0.01329713955298   -2.28554891055e-05 -0.01300678554165   -1.832998172877e-06 -0.0130633141092   -0.0003234949746233 -0.01300191154373   -0.0003332535433285 -0.01321934244279   
76.18362184955 6.180564912462e-05 -0.01260101599022   0.0004789052159349 -0.01328628729362   -2.281746757967e-05 -0.01299605958976   -1.83104643234e-06 -0.01305255668869   -0.000322957157805 -0.01299120941926   -0.0003327012869555 -0.01320847914492   
76.24645370262 6.167481410586e-05 -0.0125905301159   0.0004781330269458 -0.01327545263319   -2.277954089924e-05 -0.01298535130476   -1.829096204853e-06 -0.01304181694169   -0.0003224206843735 -0.01298052486573   -0.0003321504045679 -0.01319763364165   
76.3092855557 6.154439308097e-05 -0.01258006173691   0.0004773626921986 -0.01326463552926   -2.274170808045e-05 -0.0129746606427   -1.82714739147e-06 -0.01303109482404   -0.0003218855503705 -0.01296985784005   -0.0003316008920123 -0.01318680588932   
76.37211740877 6.141438357821e-05 -0.01256961080896   0.0004765942073559 -0.01325383593949   -2.270396846722e-05 -0.01296398755926   -1.825200112365e-06 -0.01302039029179   -0.0003213517519177 -0.01295920829939   -0.0003310527451846 -0.01317599584458   
76.43494926184 6.128478321817e-05 -0.0125591772883   0.0004758275683466 -0.01324305382181   -2.266632163425e-05 -0.01295333201035   -1.823254727119e-06 -0.0130097033016   -0.0003208192851501 -0.0129485762012   -0.0003305059599989 -0.01316520346443   
76.49778111491 6.115558964643e-05 -0.0125487611314   0.0004750627711676 -0.01323228913455   -2.262876733848e-05 -0.01294269395269   -1.821311804211e-06 -0.01299903381127   -0.0003202881462464 -0.01293796150336   -0.0003299605324502 -0.01315442870628   
76.56061296798 6.102680069536e-05 -0.01253836229513   0.0004742998117553 -0.01322154183648   -2.259130514563e-05 -0.01293207334405   -1.819371700391e-06 -0.01298838178004   -0.0003197583313903 -0.01292736416416   -0.000329416458578 -0.01314367152796   
76.62344482106 6.089841409192e-05 -0.01252798073684   0.0004735386859063 -0.01321081188685   -2.255393425363e-05 -0.01292147014241   -1.817434392285e-06 -0.01297774716766   -0.000319229836759 -0.01291678414226   -0.0003288737344494 -0.01313293188767   
76.68627667413 6.077042743878e-05 -0.01251761641356   0.0004727793892785 -0.01320009924508   -2.251665375183e-05 -0.01291088430481   -1.815499767048e-06 -0.01296712993293   -0.0003187026584944 -0.01290622139645   -0.0003283323561544 -0.01312220974366   
76.7491085272 6.064283846143e-05 -0.01250726928221   0.0004720219174866 -0.01318940387103   -2.247946295853e-05 -0.01290031578815   -1.813567936383e-06 -0.0129565300346   -0.0003181767927168 -0.01289567588579   -0.0003277923198182 -0.01311150505437   
76.81194038027 6.051564504392e-05 -0.01249693929942   0.0004712662659894 -0.01317872572513   -2.244236146215e-05 -0.01288976455002   -1.811639184235e-06 -0.01294594743198   -0.0003176522355385 -0.01288514756968   -0.0003272536215647 -0.01310081777845   
76.87477223334 6.038884569776e-05 -0.0124866264212   0.0004705124301413 -0.01316806476818   -2.240534896533e-05 -0.01287923054841   -1.809713714604e-06 -0.01293538208433   -0.000317128983014 -0.01287463640778   -0.0003267162574319 -0.01309014787465   
76.93760408641 6.026243943154e-05 -0.01247633060357   0.0004697604049706 -0.01315742096141   -2.236842537449e-05 -0.0128687137419   -1.807791767064e-06 -0.0129248339511   -0.000316607031108 -0.01286414236006   -0.0003261802233517 -0.01307949530198   
77.00043593949 6.013642524113e-05 -0.01246605180317   0.0004690101852087 -0.01314679426654   -2.233159058819e-05 -0.01285821408975   -1.805873506986e-06 -0.01291430299245   -0.0003160863755495 -0.0128536653868   -0.0003256455150179 -0.01306886001979   
77.06326779256 6.00108017622e-05 -0.0124557899769   0.0004682617649504 -0.01313618464556   -2.229484455914e-05 -0.01284773155158   -1.803959083325e-06 -0.01290378916888   -0.0003155670118331 -0.01284320544846   -0.0003251121278876 -0.01305824198759   
77.12609964563 5.98855679248e-05 -0.01244554508227   0.0004675151377783 -0.01312559206079   -2.225818721151e-05 -0.01283726608732   -1.802048432169e-06 -0.01289329244147   -0.0003150489352082 -0.01283276250564   -0.0003245800571503 -0.01304764116506   
77.1889314987 5.976072261321e-05 -0.0124353170775   0.0004667702964467 -0.01311501647446   -2.222161853424e-05 -0.01282681765701   -1.800141339953e-06 -0.01288281277163   -0.0003145321407458 -0.01282233651895   -0.0003240492977818 -0.01303705751201   
77.25176335177 5.96362645142e-05 -0.01242510592103   0.0004660272331859 -0.01310445784845   -2.218513847396e-05 -0.01281638622036   -1.798237426277e-06 -0.01287235012023   -0.0003140166232877 -0.01281192744882   -0.0003235198445136 -0.01302649098814   
77.31459520484 5.95121917946e-05 -0.01241491157101   0.0004652859395015 -0.01309391614409   -2.214874718174e-05 -0.01280597173692   -1.796336485499e-06 -0.01286190444757   -0.0003135023775371 -0.01280153525539   -0.0003229916919654 -0.01301594155294   
77.37742705792 5.938850265267e-05 -0.01240473398551   0.0004645464067766 -0.0130833913222   -2.211244455639e-05 -0.01279557416651   -1.794438034711e-06 -0.01285147571406   -0.0003129893980314 -0.01279115989857   -0.0003224648346059 -0.01300540916571   
77.44025891099 5.926519527477e-05 -0.01239457312222   0.0004638086262024 -0.01307288334284   -2.207623029924e-05 -0.01278519346829   -1.79254133362e-06 -0.01284106387929   -0.0003124776793022 -0.01278080133783   -0.0003219392668829 -0.01299489378536   
77.50309076406 5.914226825539e-05 -0.01238442893876   0.0004630725891049 -0.01306239216537   -2.204010416598e-05 -0.01277482960008   -1.790645646191e-06 -0.01283066890124   -0.000311967215976 -0.01277045953215   -0.0003214149833327 -0.01298439537044   
77.56592261713 5.901972080063e-05 -0.01237430139317   0.000462338287403 -0.01305191774854   -2.200406614056e-05 -0.01276448251888   -1.788750479749e-06 -0.0128202907372   -0.0003114580028193 -0.01276013444021   -0.0003208919786448 -0.01297391387929   
77.6287544702 5.889755228243e-05 -0.01236419044404   0.0004616057134756 -0.01304146005088   -2.196811662769e-05 -0.012754152182   -1.786855805475e-06 -0.01280992934478   -0.0003109500348444 -0.01274982602057   -0.00032037024776 -0.01296344927028   
77.69158632328 5.877576259798e-05 -0.01235409605028   0.000460874860294 -0.01303101903087   -2.193225612281e-05 -0.01274383854746   -1.78496169666e-06 -0.01279958468209   -0.0003104433072992 -0.01273953423177   -0.0003198497858589 -0.0129530015018   
77.75441817635 5.865435199297e-05 -0.01234401817161   0.0004601457211651 -0.01302059464713   -2.189648507311e-05 -0.01273354157425   -1.783068203213e-06 -0.01278925670802   -0.0003099378156653 -0.01272925903248   -0.0003193305883705 -0.01294257053249   
77.81725002942 5.853332058097e-05 -0.01233395676852   0.0004594182897802 -0.01301018685834   -2.186080354224e-05 -0.01272326122183   -1.781175114186e-06 -0.01277894538181   -0.0003094335555592 -0.01271900038151   -0.0003188126508885 -0.01293215632119   
77.88008188249 5.841266778938e-05 -0.01232391180178   0.0004586925599504 -0.01299979562337   -2.182521142399e-05 -0.01271299744955   -1.779282242832e-06 -0.01276865066229   -0.0003089305227212 -0.01270875823769   -0.0003182959691785 -0.01292175882682   
77.94291373556 5.829239283888e-05 -0.01231388323206   0.000457968525753 -0.01298942090124   -2.178970849874e-05 -0.01270275021681   -1.777389426505e-06 -0.01275837250805   -0.00030842871299 -0.01269853255994   -0.0003177805391384 -0.01291137800829   
78.00574558863 5.817249493419e-05 -0.01230387102008   0.0004572461814315 -0.01297906265127   -2.175429452262e-05 -0.01269251948338   -1.775496496916e-06 -0.0127481108779   -0.0003079281223446 -0.01268832330734   -0.0003172663567818 -0.01290101382464   
78.06857744171 5.805297329498e-05 -0.01229387512633   0.0004565255213974 -0.0129687208329   -2.171896928165e-05 -0.01268230520893   -1.773603301868e-06 -0.01273786573001   -0.0003074287469038 -0.01267813043903   -0.00031675341821 -0.01289066623493   
78.13140929478 5.793382719748e-05 -0.01228389551109   0.0004558065404131 -0.01295839540559   -2.168373263355e-05 -0.01267210735319   -1.771709830023e-06 -0.01272763702204   -0.0003069305828295 -0.01266795391426   -0.00031624171954 -0.01288033519827   
78.19424114785 5.781505543534e-05 -0.0122739321349   0.0004550892333182 -0.01294808632907   -2.164858458335e-05 -0.01266192587664   -1.769816359427e-06 -0.01271742471233   -0.0003064336263333 -0.01265779369253   -0.0003157312569265 -0.01287002067404   
78.25707300092 5.769665647717e-05 -0.01226398495858   0.0004543735951994 -0.01293779356339   -2.161352486515e-05 -0.01265176074047   -1.767923003589e-06 -0.01270722876005   -0.0003059378735922 -0.0126476497336   -0.0003152220264526 -0.01285972262185   
78.31990485399 5.757862857375e-05 -0.01225405394319   0.0004536596211136 -0.01292751706871   -2.157855308816e-05 -0.01264161190572   -1.7660297938e-06 -0.01269704912445   -0.0003054433208301 -0.01263752199732   -0.0003147140242098 -0.01284944100146   
78.38273670707 5.746097009185e-05 -0.01224413905058   0.0004529473063911 -0.01291725680532   -2.154366867771e-05 -0.01263147933313   -1.764136614969e-06 -0.01268688576506   -0.0003049499642787 -0.01262741044375   -0.0003142072462724 -0.01283917577286   
78.44556856014 5.734367872549e-05 -0.01223424024318   0.000452236646205 -0.01290701273357   -2.150887123978e-05 -0.01262136298325   -1.762243618039e-06 -0.01267673864176   -0.0003044578002849 -0.01261731503304   -0.0003137016888234 -0.0128289268963   
78.50840041321 5.722675187849e-05 -0.01222435748326   0.0004515276359885 -0.01289678481381   -2.147416034337e-05 -0.01261126281675   -1.760351021319e-06 -0.0126666077146   -0.0003039668252534 -0.0126072357255   -0.0003131973481131 -0.01281869433211   
78.57123226628 5.711018682521e-05 -0.01221449073281   0.0004508202712958 -0.01288657300645   -2.143953548657e-05 -0.01260117879473   -1.758459051517e-06 -0.0126564929442   -0.0003034770357233 -0.01259717248163   -0.000312694220547 -0.01280847804078   
78.63406411935 5.699398092293e-05 -0.01220463995364   0.0004501145480208 -0.01287637727196   -2.140499581346e-05 -0.01259111087844   -1.756567641009e-06 -0.01264639429148   -0.0003029884283412 -0.01258712526208   -0.0003121923026448 -0.01279827798294   
78.69689597242 5.687813128765e-05 -0.01219480510715   0.0004494104622465 -0.01286619757077   -2.137054035219e-05 -0.01258105902835   -1.754676705872e-06 -0.01263631171656   -0.0003025009999418 -0.01257709402762   -0.0003116915911322 -0.01278809411926   
78.7597278255 5.676263535344e-05 -0.0121849861543   0.0004487080107991 -0.01285603386342   -2.133616815085e-05 -0.01257102320414   -1.752786312304e-06 -0.01262624517888   -0.0003020147474867 -0.01256707873914   -0.0003111920829001 -0.01277792641048   
78.82255967857 5.664749076706e-05 -0.01217518305622   0.0004480071909115 -0.01284588611116   -2.130187861432e-05 -0.01256100336595   -1.75089694047e-06 -0.01261619463876   -0.0003015296681663 -0.01255707935799   -0.0003106937750864 -0.0127677748177   
78.88539153164 5.653269582714e-05 -0.01216539577408   0.0004473080003566 -0.01283575427588   -2.126767126867e-05 -0.01255099947462   -1.749009131077e-06 -0.0126061600574   -0.0003010457593379 -0.01254709584605   -0.0003101966649722 -0.01275763930242   
78.94822338471 5.641824929732e-05 -0.01215562426922   0.0004466104370644 -0.0128256383202   -2.123354582334e-05 -0.01254101149166   -1.74712352991e-06 -0.01259614139666   -0.0003005630185022 -0.0125371281657   -0.0003097007499682 -0.01274751982663   
79.01105523778 5.630415011477e-05 -0.01214586850362   0.0004459144990779 -0.01281553820762   -2.119950196877e-05 -0.01253103937961   -1.745240768342e-06 -0.01258613861959   -0.0003000814431328 -0.01252717628004   -0.0003092060274801 -0.01273741635295   
79.07388709086 5.619039667312e-05 -0.01213612843979   0.0004452201841154 -0.01280545390255   -2.116553927868e-05 -0.01252108310211   -1.743361406477e-06 -0.01257615169049   -0.0002996010305884 -0.01251724015275   -0.0003087124948294 -0.01272732884456   
79.13671894393 5.607698685561e-05 -0.01212640404002   0.0004445274894222 -0.01279538537011   -2.113165712198e-05 -0.01251114262331   -1.74148579815e-06 -0.01256618057418   -0.0002991217780383 -0.01250731974803   -0.0003082201491674 -0.01271725726499   
79.199550797 5.596391845526e-05 -0.01211669526641   0.0004438364116479 -0.01278533257592   -2.10978547352e-05 -0.01250121790742   -1.739614056484e-06 -0.01255622523561   -0.000298643682455 -0.01249741503037   -0.0003077289874478 -0.01270720157797   
79.26238265007 5.585118932882e-05 -0.01210700208096   0.0004431469469387 -0.01277529548594   -2.106413132057e-05 -0.01249130891848   -1.737746096407e-06 -0.01254628563963   -0.0002981667405908 -0.01248752596454   -0.0003072390063745 -0.01269716174743   
79.32521450314 5.57387972402e-05 -0.0120973244454   0.0004424590909013 -0.0127652740662   -2.103048629749e-05 -0.01248141562005   -1.735881898748e-06 -0.01253636175049   -0.0002976909490149 -0.0124776525154   -0.0003067502024354 -0.01268713773732   
79.38804635621 5.562673987288e-05 -0.01208766232082   0.0004417728387559 -0.01275526828267   -2.099691936967e-05 -0.01247153797571   -1.734021647518e-06 -0.01252645353215   -0.0002972163040621 -0.01246779464783   -0.0003062625718761 -0.01267712951159   
79.45087820929 5.551501505461e-05 -0.0120780156683   0.0004410881853705 -0.01274527810141   -2.096343037568e-05 -0.01246167594973   -1.73216555214e-06 -0.01251656094937   -0.0002967428018709 -0.0124579523269   -0.0003057761107311 -0.01266713703432   
79.51371006236 5.540362076077e-05 -0.01206838444898   0.0004404051253214 -0.0127353034884   -2.093001897488e-05 -0.01245182950665   -1.730313514126e-06 -0.0125066839673   -0.0002962704383722 -0.01244812551769   -0.0003052908147958 -0.01265716026962   
79.57654191543 5.52925551351e-05 -0.01205876862432   0.0004397236528297 -0.01272534440938   -2.089668481559e-05 -0.01244199861018   -1.728465302156e-06 -0.01249682255064   -0.0002957992093752 -0.01243831418513   -0.0003048066797333 -0.01264719918158   
79.6393737685 5.518181645306e-05 -0.0120491681562   0.0004390437620103 -0.01271540082988   -2.086342766915e-05 -0.01243218322359   -1.726620763367e-06 -0.01248697666393   -0.0002953291105667 -0.01242851829407   -0.0003043237011087 -0.01263725373428   
79.70220562157 5.50714031578e-05 -0.0120395830073   0.0004383654467903 -0.01270547271542   -2.083024752998e-05 -0.01242238331013   -1.724779868147e-06 -0.01247714627238   -0.0002948601376199 -0.01241873780931   -0.0003038418744904 -0.01262732389186   
79.76503747464 5.49613139628e-05 -0.01203001314006   0.0004376887009809 -0.01269556003121   -2.079714446712e-05 -0.01241259883341   -1.722942532337e-06 -0.01246733134135   -0.0002943922862231 -0.01240897269556   -0.0003033611954668 -0.01261740961839   
79.82786932772 5.485154807831e-05 -0.01202045851726   0.000437013518247 -0.0126856627424   -2.076411855405e-05 -0.01240282975697   -1.721108537119e-06 -0.01245753183613   -0.0002939255521356 -0.01239922291744   -0.0003028816597157 -0.01260751087792   
79.89070118079 5.474210499896e-05 -0.01201091910157   0.000436339892325 -0.0126757808137   -2.073116971784e-05 -0.01239307604458   -1.719277477362e-06 -0.01244774772174   -0.0002934599311287 -0.01238948843946   -0.0003024032629616 -0.01259762763445   
79.95353303386 5.463298408539e-05 -0.01200139485608   0.000435667816902 -0.01266591420984   -2.069829787455e-05 -0.01238333765961   -1.717448954299e-06 -0.01243797896273   -0.000292995419049 -0.01237976922601   -0.0003019260010425 -0.01258775985191   
80.01636488693 5.452418489967e-05 -0.01199188574314   0.000434997285977 -0.01265606289518   -2.066550288721e-05 -0.01237361456528   -1.71562255263e-06 -0.01242822552273   -0.0002925320117624 -0.01237006524134   -0.0003014498698498 -0.01257790749404   
80.07919674 5.441570732934e-05 -0.01198239172545   0.0004343282936765 -0.01264622683433   -2.063278482298e-05 -0.0123639067247   -1.713798037513e-06 -0.01241848736528   -0.0002920697052498 -0.0123603764497   -0.0003009748653993 -0.01256807052456   
80.14202859308 5.430755201214e-05 -0.01197291276601   0.0004336608344341 -0.01263640599201   -2.060014384257e-05 -0.01235421410154   -1.711975141389e-06 -0.0124087644541   -0.000291608495582 -0.01235070281538   -0.0003005009837567 -0.01255824890729   
80.20486044615 5.419971975927e-05 -0.01196344882856   0.0004329949027771 -0.01262660033306   -2.056758029654e-05 -0.01234453665939   -1.710153735997e-06 -0.01239905675269   -0.0002911483789021 -0.01234104430277   -0.0003000282210304 -0.01254844260621   
80.26769229922 5.409221142929e-05 -0.01195399987737   0.0004323304932623 -0.01261680982255   -2.053509472745e-05 -0.01233487436265   -1.708333895421e-06 -0.01238936422488   -0.0002906893513463 -0.01233140087636   -0.0002995565733213 -0.01253865158547   
80.33052415229 5.398502724879e-05 -0.01194456587765   0.0004316676002752 -0.01260703442589   -2.050268761288e-05 -0.01232522717688   -1.706515738413e-06 -0.01237968683568   -0.0002902314089642 -0.01232177250088   -0.0002990860366572 -0.01252887580952   
80.39335600536 5.387816714754e-05 -0.01193514679493   0.0004310062179106 -0.01259727410856   -2.047035907103e-05 -0.0123155950683   -1.704699014884e-06 -0.01237002455063   -0.0002897745477098 -0.01231215914111   -0.0002986166069492 -0.01251911524293   
80.45618785843 5.377163042587e-05 -0.01192574259492   0.0004303463399092 -0.01258752883587   -2.043810888791e-05 -0.01230597800272   -1.702883201533e-06 -0.01236037733464   -0.0002893187634424 -0.0123025607617   -0.0002981482800041 -0.01250936985016   
80.51901971151 5.366541621105e-05 -0.01191635324359   0.0004296879598715 -0.01257779857284   -2.040593674863e-05 -0.01229637594501   -1.701067698206e-06 -0.01235074515178   -0.0002888640519746 -0.01229297732706   -0.0002976810515745 -0.01249963959553   
